'TYPE','PERSONS','CHILDREN','INCOME','REGION','EDUCATION'
1,4,2,19920,2,39
2,2,1,23000,2,39
1,3,1,12000,2,39
1,4,2,13000,2,39
1,4,1,88231,2,44
1,4,2,30100,2,41
1,3,1,15000,2,39
1,4,1,54681,2,45
2,2,0,50300,2,44
1,5,0,62100,2,37
3,3,2,0,2,39
3,2,0,33221,2,39
1,3,1,32057,2,39
1,3,0,67680,2,43
3,2,1,3400,2,39
1,2,0,23747,2,34
1,4,0,39272,2,39
1,2,0,74000,2,37
3,2,1,20120,2,39
3,2,0,35020,2,39
3,3,0,55067,2,39
1,2,0,40172,2,39
1,3,1,31220,2,40
1,2,0,18940,2,39
1,4,1,32080,2,36
2,2,1,6800,2,36
1,3,1,12087,2,32
2,2,0,59824,2,45
1,2,0,26553,2,36
3,2,0,17192,2,34
3,2,0,49859,2,40
1,2,0,87500,2,46
3,4,2,65716,2,44
1,2,0,77200,2,39
1,3,0,48805,2,39
1,2,0,68010,2,40
1,3,1,43969,2,40
1,2,0,82281,2,39
1,5,0,64814,2,41
1,3,0,6000,2,39
3,4,3,21284,2,39
2,3,2,20150,2,37
3,4,3,11150,2,39
1,5,3,74444,2,39
1,4,2,20000,2,34
2,2,0,34008,2,40
1,2,0,86846,2,40
3,3,0,51683,2,39
1,3,0,99485,2,39
3,3,2,13042,2,38
1,5,1,48500,2,44
1,2,0,0,2,34
1,5,0,85613,2,39
3,4,1,21200,2,40
3,4,3,30080,2,39
1,2,0,81750,2,39
1,2,0,28713,2,41
1,2,0,63074,2,43
1,2,0,91751,2,43
1,2,0,58344,2,41
2,2,1,51483,2,40
1,2,0,113112,2,43
1,2,0,18384,2,39
3,3,0,33793,2,39
1,3,1,61400,2,45
1,5,3,90758,2,40
1,5,3,53767,2,40
1,4,1,97066,2,42
1,5,0,105434,2,39
1,3,0,49361,2,39
1,2,0,52000,2,40
1,4,2,63000,2,43
1,3,0,43680,2,39
1,3,1,119117,2,44
1,4,2,29015,2,40
1,3,1,43192,2,39
1,5,3,53270,2,40
1,2,0,37502,2,43
1,5,2,41703,2,40
1,5,3,13716,2,39
3,3,2,11000,2,40
1,2,0,48183,2,34
1,3,0,47861,2,36
3,3,0,52956,2,43
1,2,0,21130,2,40
1,2,0,56450,2,39
3,2,1,7800,2,40
1,2,0,38100,2,37
3,3,1,40858,2,35
2,2,0,82100,2,39
1,2,0,66406,2,40
1,3,0,26177,2,39
1,2,0,16366,2,40
3,5,3,10380,2,35
1,2,0,93000,2,43
1,4,0,178299,2,44
3,2,0,45000,2,40
1,2,0,118000,2,44
1,2,0,104519,2,44
1,2,0,52600,2,43
1,2,0,86072,2,44
1,2,0,66276,2,43
1,2,0,89068,2,40
1,3,1,150000,2,43
1,5,3,109019,2,43
1,5,3,48993,2,44
1,5,1,85124,2,43
1,6,3,57799,2,40
1,3,0,67096,2,39
1,6,3,113917,2,45
1,2,0,9540,2,36
3,3,1,39000,2,39
1,4,2,120300,2,44
1,2,0,29000,2,40
1,2,0,25244,2,34
1,2,0,58662,2,39
1,3,1,22328,2,39
1,2,0,128994,2,34
3,2,1,22205,2,42
1,2,0,92624,2,34
1,3,1,61383,2,40
3,5,4,7657,2,39
3,4,1,71072,2,43
1,2,0,52072,2,39
1,4,0,76127,2,39
3,5,0,33000,2,34
1,4,2,17000,2,39
1,2,0,7500,2,39
3,3,0,197312,2,45
1,2,0,38988,2,44
1,5,1,66831,2,40
1,3,0,58606,2,39
1,2,0,25043,2,43
1,8,5,28201,2,39
1,5,3,67656,2,45
3,3,0,23040,2,32
1,2,0,11500,2,34
1,4,2,38354,2,39
1,4,2,66100,2,43
1,2,0,16000,2,39
1,2,0,60102,2,39
1,4,2,55600,2,40
1,5,2,43041,2,39
1,2,0,23050,2,43
3,4,0,16400,2,34
3,3,2,4400,2,39
1,5,1,59060,2,32
1,5,3,19000,2,37
1,4,2,68000,2,39
2,3,0,74078,2,44
3,4,0,74252,2,40
3,2,1,62452,2,40
3,2,0,6145,2,35
3,3,2,28355,2,42
1,6,4,20000,2,37
1,2,0,125077,2,45
3,3,2,4320,2,39
1,6,0,74500,2,37
3,2,1,10200,2,40
3,2,1,6140,2,40
3,2,0,13200,2,36
3,5,4,4404,2,36
3,3,2,5088,2,34
3,4,3,4440,2,36
3,7,6,6888,2,35
3,2,1,3216,2,39
3,6,2,13748,2,36
3,3,2,9344,2,39
3,5,3,22400,2,38
3,2,1,10400,2,36
3,4,0,1743,2,40
3,2,1,0,2,36
3,4,2,12160,2,39
3,3,1,20702,2,38
3,4,0,60432,2,40
3,5,0,15401,2,36
3,4,3,2781,2,37
3,2,1,52130,2,44
2,3,0,44984,2,39
1,4,2,62375,2,39
3,2,1,24000,2,39
3,7,0,90920,2,39
2,4,3,37960,2,43
1,5,2,68324,2,39
1,2,0,28710,2,46
1,2,0,13154,2,34
2,4,3,50700,2,44
1,5,2,46795,2,43
1,3,1,4669,2,38
3,4,3,4980,2,38
1,5,3,13741,2,39
1,3,0,78531,2,43
1,4,2,59000,2,45
3,3,1,27012,2,40
1,3,1,44466,2,39
1,3,1,38560,2,43
1,5,3,57510,2,39
1,4,2,40573,2,33
3,3,2,144482,2,43
1,3,1,95615,2,42
1,5,3,60400,2,39
1,3,1,50154,2,43
1,2,0,39800,2,40
1,6,3,91230,2,42
3,3,0,68506,2,34
1,3,1,52780,2,33
1,4,1,22075,2,39
1,4,2,16000,2,33
2,2,0,26268,2,41
1,8,5,22300,2,34
1,2,0,5000,2,37
1,2,0,76403,2,41
3,3,0,54232,2,40
1,3,1,13104,2,39
1,4,2,25758,2,33
1,3,0,21064,2,38
3,4,3,4968,2,36
1,4,0,76000,2,40
1,2,0,16000,2,40
3,2,1,15000,2,40
1,6,3,81208,2,39
3,6,4,12184,2,39
2,3,1,35052,2,40
1,3,1,77200,2,39
1,2,0,128018,2,43
1,3,1,70319,2,40
2,3,0,75000,2,39
1,8,6,20000,2,34
1,4,2,7000,2,34
2,2,0,19200,2,34
1,3,1,26000,2,39
1,2,0,41656,2,39
1,2,0,30063,2,39
1,2,0,14450,2,43
3,2,1,4722,2,36
1,3,1,14000,2,33
1,4,2,39740,2,39
1,6,2,50084,2,34
1,5,3,32020,2,39
1,3,0,94780,2,40
2,2,0,25450,2,43
1,3,1,23910,2,39
1,4,2,30357,2,39
1,4,0,53523,2,32
3,2,0,14860,2,39
3,3,2,36200,2,40
1,4,2,13000,2,41
1,5,2,29200,2,39
1,2,0,28897,2,38
3,2,0,8800,2,33
1,2,0,28050,2,39
2,2,0,0,2,39
1,4,2,16622,2,37
3,2,0,8400,2,31
1,5,3,2344,2,35
1,2,0,56681,2,37
1,2,0,104242,2,40
1,4,0,165950,2,40
1,4,2,53500,2,43
1,4,0,94139,2,43
1,6,0,320552,2,43
1,6,3,71354,2,43
3,3,2,30650,2,42
1,2,0,86011,2,45
3,2,1,29000,2,42
1,2,0,82410,2,41
3,2,0,43912,2,39
1,6,4,6377,2,39
1,2,0,102570,2,43
1,4,2,52350,2,44
1,2,0,107500,2,41
1,5,3,63044,2,39
1,4,0,71632,2,43
1,2,0,20970,2,42
1,3,1,54872,2,43
1,3,0,12006,2,40
1,2,0,41480,2,35
1,2,0,69018,2,43
1,2,0,61000,2,41
1,2,0,11306,2,40
1,5,3,48544,2,43
1,2,0,34886,2,39
1,2,0,28850,2,37
1,5,3,63050,2,43
3,3,2,23625,2,42
1,4,0,109550,2,44
1,4,2,49074,2,40
1,2,0,82400,2,43
1,3,0,60198,2,35
3,5,0,26247,2,37
3,2,0,36490,2,40
3,4,0,1720,2,37
3,2,1,6716,2,40
1,4,1,27000,2,39
1,3,1,44528,2,38
3,2,1,3212,2,34
3,2,0,42200,2,39
1,2,0,78478,2,43
1,4,2,66300,2,43
1,5,0,71434,2,39
3,2,1,1750,2,37
3,3,2,19073,2,39
2,2,0,30000,2,33
1,4,0,44184,2,39
1,4,2,86450,2,39
1,3,1,181835,2,43
1,4,1,41064,2,40
1,5,3,81185,2,44
1,4,2,180752,2,43
2,2,0,80131,2,46
1,2,0,34060,2,40
1,2,0,93200,2,43
1,4,2,76000,2,43
3,2,0,23000,2,39
1,4,2,25037,2,39
1,4,1,74900,2,39
1,2,0,30400,2,42
1,4,1,101800,2,43
1,2,0,108000,2,44
1,2,0,79400,2,43
1,4,2,115499,2,43
1,2,0,26001,2,36
1,2,0,129999,2,43
1,2,0,75000,2,40
3,3,0,82000,2,40
1,2,0,117954,2,43
2,2,0,24523,2,39
3,2,1,41000,2,43
1,4,1,43315,2,43
3,3,0,41500,2,43
3,3,1,29600,2,39
1,3,1,19000,2,36
3,5,0,31700,2,32
1,2,0,91000,2,44
1,4,2,46500,2,38
1,2,0,12439,2,39
3,2,0,53670,2,40
1,2,0,14002,2,37
1,3,1,14000,2,35
3,2,0,20640,2,31
1,4,2,26007,2,32
3,4,0,43341,2,34
1,3,1,29728,2,39
1,4,0,75970,2,43
1,6,3,37025,2,37
1,5,3,26402,2,33
1,2,0,25162,2,39
1,5,0,46260,2,43
3,2,1,14005,2,43
1,4,2,13090,2,39
1,5,3,17800,2,39
1,3,1,19540,2,39
1,2,0,18470,2,34
1,2,0,28402,2,40
2,3,0,69461,2,39
1,2,0,42449,2,34
1,2,0,94100,2,43
1,5,3,34000,2,39
3,2,1,1268,2,38
3,2,0,7335,2,31
1,6,4,38760,2,42
2,4,0,10479,2,36
1,2,0,9262,2,40
3,3,2,5104,2,35
2,3,0,25028,2,38
3,3,2,11272,2,43
1,11,6,25001,2,33
1,3,1,6000,2,32
1,6,4,4325,2,38
2,3,2,9100,2,33
1,3,1,10602,2,33
1,2,0,34214,2,39
1,2,0,39179,2,41
2,2,0,8545,2,40
1,3,1,19227,2,39
3,2,0,56892,2,39
1,2,0,50400,2,41
1,4,2,5503,2,34
1,4,0,40960,2,36
1,4,2,83800,2,43
1,4,2,46214,2,39
1,7,0,60851,2,34
1,3,1,25000,2,41
1,3,1,14000,2,36
1,4,2,38010,2,32
1,5,3,47932,2,39
1,6,0,60276,2,32
1,2,0,8856,2,37
3,5,2,34095,2,40
1,4,2,53236,2,40
1,2,0,50962,2,39
1,2,0,61650,2,39
3,6,0,79530,2,40
3,2,1,30000,2,39
3,2,1,9756,2,39
1,4,2,65200,2,39
1,4,2,84500,2,43
1,2,0,18000,2,43
1,3,1,40162,2,40
1,3,0,11000,2,35
1,3,1,18109,2,43
1,4,0,69252,2,40
3,2,1,39350,2,40
3,2,1,9508,2,39
3,4,0,17326,2,34
3,3,2,8086,2,37
3,2,1,3216,2,34
1,4,2,81271,2,39
3,3,1,26950,2,39
2,2,0,70600,2,43
1,3,0,90102,2,39
1,6,2,29670,2,43
3,4,2,57751,2,40
3,3,1,42400,2,43
1,4,1,64916,2,43
1,2,0,20074,2,39
1,3,0,75850,2,39
3,2,1,15000,2,35
3,2,1,24785,2,39
3,2,1,28968,2,39
1,4,2,72020,2,39
2,2,0,28379,2,39
1,2,0,36017,2,38
1,4,2,31006,2,33
3,2,0,25816,2,39
1,5,3,13704,2,33
1,2,0,53103,2,35
1,2,0,48100,2,39
1,4,2,32000,2,38
1,3,1,57000,2,39
1,2,0,48200,2,44
1,5,3,38100,2,43
1,5,3,66649,2,43
1,5,2,78742,2,42
1,4,2,101300,2,44
1,2,0,14872,2,34
1,2,0,38102,2,41
2,2,0,34730,2,39
2,2,1,10920,2,40
1,4,2,115400,2,43
1,2,0,42971,2,40
1,2,0,70007,2,42
2,3,0,69493,2,43
1,3,0,95206,2,35
1,2,0,78713,2,40
1,8,3,105082,2,40
1,2,0,45632,2,39
1,4,2,181999,2,44
1,5,3,50584,2,43
3,3,0,44230,2,42
1,2,0,43790,2,39
3,2,0,82151,2,46
1,4,1,63400,2,44
1,2,0,90362,2,45
3,4,3,5800,2,37
3,4,1,60351,2,40
1,3,0,9000,2,39
3,3,1,4344,2,34
2,3,2,9999,2,39
3,5,4,9680,2,40
3,6,0,29433,2,39
3,2,1,913,2,34
3,2,1,7800,2,38
1,2,0,70500,2,43
1,2,0,94000,2,43
3,3,2,35656,2,46
1,2,0,118354,2,46
1,2,0,36968,2,40
2,3,0,20733,2,40
1,4,2,35419,2,34
3,5,2,14086,2,39
3,2,1,9718,2,39
3,3,1,13812,2,39
3,5,4,5040,2,37
3,2,1,3840,2,39
3,2,1,3216,2,35
3,5,2,16900,2,36
3,2,1,3100,2,40
1,6,4,15440,2,40
1,6,4,5700,2,39
1,4,0,27300,2,32
1,6,4,34001,2,39
1,2,0,15000,2,33
1,3,1,36802,2,39
3,5,4,6204,2,39
1,4,2,54900,2,42
2,2,0,17071,2,43
3,6,0,52532,2,42
3,3,2,2299,2,39
3,3,0,17475,2,40
3,3,0,3216,2,37
1,2,0,26000,2,45
1,4,2,14000,2,36
2,2,1,600,2,39
1,3,1,28763,2,33
1,2,0,10400,2,33
1,4,1,30000,2,32
2,2,1,15000,2,33
1,9,2,72066,2,31
1,3,1,24000,2,33
1,2,0,38786,2,40
1,6,1,6000,2,33
1,2,0,101951,2,40
1,4,2,92324,2,40
1,3,1,37002,2,43
1,3,0,73820,2,40
1,3,1,71390,2,40
1,4,2,105200,2,43
1,2,0,31380,2,43
1,4,1,72932,2,39
1,2,0,55234,2,43
1,6,4,92080,2,43
1,2,0,19387,2,39
1,3,1,96600,2,43
1,2,0,24298,2,39
1,2,0,44500,2,39
1,2,0,45534,2,40
1,5,3,39600,2,39
1,5,1,93570,2,43
1,3,1,33000,2,40
3,8,0,23323,2,39
3,5,4,10259,2,40
3,3,0,26000,2,43
3,2,1,12000,2,40
1,2,0,70349,2,40
1,2,0,91000,2,39
1,6,4,14000,2,33
3,2,1,4956,2,38
1,3,1,30840,2,40
3,2,1,5872,2,36
3,6,5,545,2,38
1,3,0,28586,2,39
1,2,0,83479,2,40
1,3,1,41343,2,39
1,3,0,14448,2,37
1,4,2,51000,2,39
1,2,0,61979,2,39
1,2,0,60336,2,41
3,2,0,20541,2,39
1,5,1,42890,2,33
1,3,0,55016,2,36
2,3,0,2901,2,32
1,4,2,62860,2,43
1,4,2,43781,2,39
2,2,0,9048,2,45
1,4,0,148514,2,46
3,2,1,34540,2,42
1,2,0,37030,2,45
1,4,2,40000,2,39
2,2,1,33111,2,37
1,4,0,70560,2,44
1,4,2,58010,2,43
1,4,0,70602,2,39
1,2,0,83538,2,43
1,3,0,63842,2,33
1,12,0,19902,2,32
3,5,4,6000,2,36
3,2,1,0,2,37
1,3,0,52413,2,43
3,2,1,21900,2,39
1,3,1,80500,2,40
2,4,1,50514,2,43
1,2,0,28512,2,33
1,3,1,49380,2,39
1,2,0,46605,2,42
1,2,0,6444,2,34
1,4,2,30020,2,34
1,2,0,16392,2,39
1,2,0,84056,2,39
1,2,0,91080,2,44
3,4,3,3840,2,36
1,5,2,30040,2,33
1,6,4,20620,2,33
3,3,2,4404,2,33
3,2,1,33820,2,40
1,3,0,59500,2,40
1,4,2,113681,2,43
1,2,0,60100,2,39
1,3,1,54710,2,46
1,4,2,59960,2,45
1,2,0,34000,2,33
1,6,4,25400,2,39
1,5,1,38000,2,32
1,7,3,29700,2,40
1,4,2,72000,2,39
1,2,0,27671,2,39
1,2,0,75060,2,43
1,8,0,75736,2,33
3,2,0,36600,2,39
3,4,3,35338,2,39
1,2,0,15062,2,36
1,4,2,32200,2,33
1,2,0,71436,2,39
1,4,0,75766,2,39
1,2,0,232499,2,44
1,2,0,220499,2,40
1,3,0,138900,2,46
1,4,2,53076,2,39
1,4,1,67783,2,40
1,2,0,46010,2,39
1,3,1,26500,2,43
1,5,3,20000,2,39
1,2,0,48127,2,39
1,3,0,48375,2,39
2,2,0,45625,2,39
1,4,2,131138,2,45
1,4,2,39578,2,45
1,4,2,51600,2,39
1,3,1,96579,2,43
1,4,2,62200,2,43
2,2,0,72166,2,43
3,4,0,32858,2,32
1,3,1,28934,2,34
3,2,1,21010,2,42
1,4,2,18217,2,39
1,2,0,47110,2,32
1,4,2,7802,2,33
1,5,3,48000,2,38
1,5,3,85300,2,39
1,4,2,44538,2,44
1,4,2,43714,2,39
1,3,1,23016,2,40
1,2,0,48540,2,34
1,2,0,21597,2,41
1,6,3,55300,2,40
1,6,4,5316,2,39
1,4,1,54550,2,43
1,2,0,61072,2,39
3,2,1,23527,2,42
1,3,0,31904,2,43
3,2,1,15224,2,41
2,2,1,16786,2,43
1,4,2,35800,2,36
1,2,0,27832,2,39
3,2,0,16031,2,38
1,2,0,21718,2,39
1,4,2,25863,2,39
3,3,2,9123,2,39
3,3,2,14010,2,40
1,3,1,31960,2,39
3,2,1,5640,2,36
1,3,0,47076,2,44
1,3,1,42250,2,44
1,2,0,18828,2,39
1,4,2,4515,2,43
1,4,2,47950,2,43
1,4,0,94473,2,39
2,2,1,31768,2,39
1,2,0,15204,2,34
1,2,0,38000,2,39
1,2,0,24620,2,35
3,2,1,21015,2,39
1,2,0,25450,2,34
3,2,0,20000,2,39
3,2,1,53950,2,43
1,2,0,30500,2,40
1,4,2,52955,2,39
1,4,2,42500,2,42
3,3,2,30125,2,43
1,5,3,34200,2,43
1,4,2,64533,2,44
1,2,0,125338,2,44
1,4,1,40764,2,39
1,4,2,31743,2,43
1,2,0,39400,2,43
1,2,0,25101,2,34
1,3,1,34539,2,39
1,3,1,76869,2,40
3,7,0,14250,2,39
3,6,5,8250,2,39
3,2,0,16430,2,39
1,2,0,40025,2,39
1,6,4,37014,2,40
1,2,0,14664,2,43
1,4,2,45239,2,43
1,2,0,39949,2,34
1,4,2,64030,2,43
3,2,0,50430,2,43
1,4,2,43574,2,40
1,3,1,21144,2,39
1,3,0,11850,2,43
1,3,0,75326,2,41
1,3,1,54072,2,43
1,4,2,105324,2,43
2,3,0,27259,2,43
1,3,1,25100,2,42
1,4,2,67474,2,39
1,7,5,29056,2,36
1,4,2,36655,2,39
1,10,0,51620,2,39
2,5,4,10500,2,37
1,9,0,67911,2,39
1,2,0,19065,2,36
2,5,4,27224,2,39
1,3,1,55940,2,43
1,4,2,56461,2,39
1,2,0,31343,2,43
1,3,1,89110,2,41
1,6,4,53350,2,39
1,4,2,81450,2,40
1,5,3,95832,2,39
1,6,4,45300,2,41
1,2,0,96300,2,44
1,2,0,49787,2,39
1,2,0,62528,2,35
1,4,1,42240,2,44
1,4,2,143984,2,43
1,3,0,98025,2,40
3,2,1,53700,2,43
1,4,2,75685,2,43
1,3,0,61149,2,40
1,2,0,11184,2,39
1,3,0,32861,2,41
1,2,0,36800,2,38
1,7,3,113238,2,43
1,5,3,46500,2,39
1,4,2,55555,2,39
1,6,4,46068,2,40
1,5,3,118507,2,43
1,4,2,50175,2,41
1,2,0,27036,2,44
1,3,0,74050,2,36
1,5,2,51783,2,41
3,2,0,37000,2,36
3,2,0,19788,2,39
3,2,1,24000,2,39
1,5,3,51000,2,39
1,4,2,11000,2,34
1,5,3,35100,2,39
1,5,3,37400,2,39
1,2,0,80004,2,38
2,2,1,15100,2,41
1,2,0,26900,2,35
1,4,2,70458,2,39
3,4,0,37279,2,40
3,2,1,30900,2,41
1,3,1,81648,2,40
3,3,2,4416,2,39
3,2,0,21755,2,40
3,2,0,9480,2,40
1,5,3,5390,2,40
3,6,5,6792,2,39
1,5,3,50024,2,40
1,2,0,14400,2,33
1,3,1,50760,2,39
1,3,0,83327,2,41
1,5,0,82730,2,40
3,2,1,6084,2,39
1,4,2,50000,2,39
1,3,0,61235,2,39
1,2,0,79458,2,40
1,3,0,71481,2,43
1,4,2,56935,2,40
1,2,0,30035,2,39
1,7,5,41546,2,39
1,2,0,18016,2,39
1,4,2,59421,2,37
1,3,0,41500,2,41
3,3,2,8700,2,40
3,2,1,19000,2,39
1,4,2,23000,2,39
3,2,0,20200,2,39
1,2,0,26411,2,39
3,3,2,18582,2,39
1,2,0,14156,2,34
1,4,2,61880,2,39
1,3,0,16200,2,39
1,2,0,37248,2,39
1,4,2,91603,2,39
1,4,1,40740,2,39
3,2,0,13555,2,34
1,4,2,55000,2,40
1,2,0,7000,2,41
1,2,0,59808,2,39
1,2,0,33434,2,43
1,2,0,27600,2,40
1,2,0,87745,2,40
1,3,0,35000,2,39
1,2,0,24331,2,39
1,4,2,11834,2,39
1,3,1,30640,2,39
3,4,3,8648,2,39
1,3,1,12369,2,40
1,5,3,12181,2,39
1,3,1,55032,2,39
1,4,2,30400,2,39
1,6,4,45150,2,41
1,2,0,27458,2,37
1,3,1,23774,2,40
1,2,0,88022,2,39
1,3,0,27562,2,39
1,2,0,61601,2,39
3,2,1,47100,2,39
1,3,0,33622,2,39
1,4,0,73385,2,34
1,2,0,29450,2,34
1,2,0,53016,2,36
1,2,0,61000,2,39
1,2,0,225,2,34
1,2,0,46200,2,40
3,3,1,15408,2,39
1,2,0,111606,2,43
3,3,2,4459,2,34
1,4,1,148304,2,43
1,4,2,83800,2,44
3,2,0,18691,2,36
1,3,0,7745,2,39
1,4,2,46814,2,39
1,3,0,65410,2,39
1,3,1,79900,2,44
1,3,0,12191,2,37
1,5,0,43928,2,37
1,3,1,25932,2,39
1,2,0,11430,2,34
1,2,0,23361,2,39
1,5,3,50100,2,40
1,3,1,20620,2,34
1,2,0,47650,2,45
1,2,0,27600,2,40
1,4,2,51230,2,42
2,2,0,11131,2,34
1,3,0,36118,2,39
1,3,1,12020,2,36
1,2,0,11829,2,37
1,5,3,20500,2,40
1,2,0,111089,2,40
1,4,2,35760,2,39
1,2,0,13200,2,35
1,2,0,10265,2,35
1,2,0,42422,2,41
1,4,2,4030,2,39
3,2,1,13732,2,39
1,4,2,30100,2,43
1,2,0,30508,2,40
1,4,2,17001,2,39
2,2,0,7776,2,36
1,2,0,27680,2,39
2,2,0,44218,2,34
3,4,3,26500,2,39
3,4,3,11900,2,39
1,2,0,34628,2,39
3,2,0,11919,2,39
1,6,3,27790,2,39
2,2,0,17090,2,32
1,4,2,26200,2,41
3,5,4,8125,2,38
1,3,1,32970,2,40
1,6,4,12200,2,39
1,5,3,15002,2,39
2,2,0,27546,2,40
1,3,1,26527,2,40
3,4,3,19200,2,41
3,3,2,7200,2,39
1,3,1,50482,2,46
1,4,2,76082,2,44
1,2,0,24182,2,39
3,2,0,57180,2,36
1,2,0,32030,2,39
2,2,1,21000,2,40
1,3,1,56219,2,40
1,3,0,60809,2,34
1,2,0,17500,2,39
1,6,4,10574,2,39
1,5,0,41414,2,33
1,3,1,62970,2,39
2,2,1,12000,2,37
1,2,0,17096,2,35
1,4,2,56000,2,40
1,2,0,45000,2,39
1,5,3,6856,2,39
1,4,2,46436,2,39
1,3,1,17750,2,39
1,2,0,5565,2,41
1,3,1,60238,2,38
1,3,0,17260,2,40
1,2,0,21520,2,34
1,2,0,17305,2,34
3,3,1,25764,2,39
1,2,0,24980,2,39
2,3,1,38427,2,39
1,2,0,43100,2,44
1,2,0,10250,2,34
3,3,1,6034,2,39
1,5,3,23383,2,39
3,2,1,4212,2,39
1,2,0,47545,2,40
1,2,0,51380,2,40
1,2,0,35480,2,41
1,3,1,24050,2,43
1,2,0,15472,2,34
1,2,0,15410,2,43
1,2,0,59322,2,39
2,3,2,20000,2,40
1,3,1,60192,2,40
1,2,0,27048,2,36
1,2,0,29432,2,39
1,2,0,47000,2,39
1,2,0,12398,2,34
1,4,2,95650,2,41
1,2,0,16933,2,39
1,3,0,58642,2,39
1,2,0,18682,2,39
1,2,0,49300,2,44
1,3,0,39147,2,45
1,4,1,48360,2,40
1,3,1,44420,2,40
1,2,0,22600,2,36
3,2,0,33418,2,39
1,2,0,94820,2,44
1,2,0,6500,2,39
3,2,0,4800,2,40
1,4,2,78215,2,39
1,4,2,27305,2,39
1,2,0,46047,2,39
3,2,0,5033,2,39
2,3,2,22157,2,39
3,2,1,6314,2,40
3,3,2,16060,2,37
1,2,0,24064,2,34
1,2,0,39959,2,36
1,5,3,48750,2,39
1,2,0,114859,2,45
1,6,4,28720,2,39
3,2,0,7185,2,34
1,5,3,16271,2,39
1,2,0,204125,2,44
3,3,1,33938,2,39
1,2,0,53663,2,39
1,2,0,35229,2,34
1,2,0,23200,2,34
1,2,0,24326,2,44
1,3,0,21579,2,34
1,4,2,27300,2,39
1,2,0,67602,2,43
1,2,0,58700,2,40
2,2,0,28810,2,43
3,3,2,32500,2,44
1,6,2,92205,2,38
1,4,2,65324,2,38
1,2,0,45375,2,36
1,2,0,68578,2,44
1,2,0,22215,2,36
1,2,0,72600,2,34
1,4,2,50075,2,39
1,2,0,28192,2,34
3,3,2,44000,2,39
1,3,0,15650,2,34
1,2,0,39800,2,37
1,3,0,48544,2,37
1,2,0,39670,2,39
1,4,2,33970,2,43
1,4,0,38017,2,39
1,2,0,31100,2,41
1,2,0,36082,2,42
1,4,1,49085,2,40
1,2,0,27612,2,39
1,4,2,37000,2,39
1,2,0,32368,2,36
1,3,0,85530,2,41
1,5,3,4008,2,39
1,3,0,26476,2,36
1,5,2,38784,2,39
1,2,0,11482,2,34
1,4,2,37260,2,41
3,2,1,14300,2,40
2,2,0,34245,2,40
1,2,0,12358,2,39
1,4,1,99857,2,43
3,4,2,52745,2,42
1,3,1,81373,2,39
1,2,0,32912,2,42
1,6,3,97000,2,44
1,2,0,17207,2,34
1,2,0,23000,2,39
3,2,0,20410,2,37
1,4,1,34744,2,40
1,2,0,20030,2,43
1,3,1,23612,2,40
1,5,3,24000,2,40
3,3,2,30900,2,40
1,4,2,28032,2,39
1,8,5,45988,2,43
1,2,0,79354,2,46
1,2,0,6500,2,40
2,2,0,23200,2,41
1,2,0,47125,2,39
1,4,2,32300,2,39
1,2,0,39314,2,40
1,2,0,37585,2,44
1,2,0,121760,2,39
3,3,2,34150,2,40
1,3,1,27300,2,35
1,2,0,77130,2,39
1,4,2,45100,2,39
1,2,0,27280,2,39
1,3,1,80003,2,43
1,3,0,64222,2,39
1,6,4,39510,2,39
1,5,3,50331,2,42
1,2,0,35000,2,43
3,2,0,18826,2,39
1,2,0,41426,2,39
3,2,1,309,2,40
1,4,2,63758,2,39
1,2,0,20836,2,39
1,4,0,66731,2,42
3,2,0,41792,2,39
3,2,0,7282,2,34
1,5,1,50048,2,40
1,4,2,34487,2,39
3,5,3,15458,2,40
1,4,2,31625,2,39
1,6,4,24100,2,39
1,5,2,134000,2,34
3,3,2,11732,2,40
1,3,0,69844,2,39
1,2,0,53154,2,39
1,3,1,60542,2,39
1,2,0,56500,2,39
1,4,2,39500,2,39
1,2,0,52070,2,35
1,4,2,33300,2,39
1,3,0,56500,2,40
3,2,0,23676,2,39
1,2,0,26430,2,40
1,4,2,52701,2,39
3,2,0,28541,2,39
1,2,0,13304,2,36
1,4,2,63050,2,43
1,3,0,100459,2,43
1,3,0,63360,2,39
1,2,0,72000,2,39
3,3,2,21747,2,41
3,3,0,21230,2,33
1,5,3,47650,2,44
1,2,0,25810,2,35
1,7,2,26781,2,39
3,2,1,0,2,39
1,2,0,33268,2,40
1,2,0,19486,2,40
1,2,0,119261,2,43
1,5,3,77690,2,43
1,2,0,50350,2,44
1,3,0,34917,2,44
1,3,0,15500,2,40
1,4,2,24100,2,39
1,3,1,22900,2,39
1,2,0,22997,2,39
1,4,2,44084,2,41
3,4,0,32612,2,35
3,2,0,18916,2,39
3,3,2,23345,2,40
1,3,0,66543,2,39
1,2,0,16258,2,34
1,4,0,37155,2,39
3,3,2,4344,2,38
3,2,1,3148,2,34
3,2,1,7238,2,40
3,2,1,17840,2,40
1,2,0,24340,2,39
1,2,0,22991,2,39
1,2,0,29300,2,36
1,2,0,36490,2,39
1,4,2,41341,2,40
3,3,2,5158,2,42
1,5,3,41935,2,39
1,3,1,55074,2,39
1,2,0,63600,2,39
1,3,1,3147,2,39
1,2,0,75200,2,39
1,3,1,36750,2,39
1,2,0,27581,2,39
1,2,0,49108,2,39
3,2,1,10000,2,39
1,3,1,36527,2,40
